Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Price,Sales_Amount,Customer_Segment,Payment_Method,Sales_Channel
ORD100452,2024-09-12,Customer_2641,Central,Electronics,Chair,2.0,14263.26,28526.52,Corporate,Debit Card,Marketplace
ORD100491,2024-10-12,Customer_9261,Central,Sports,Monitor,2.0,8967.86,17935.72,Corporate,Cash,Online
ORD101481,2024-03-06,Customer_3466,North,Sports,Backpack,9.0,94050.81,846457.29,Small Business,Net Banking,
ORD100288,2024-02-21,Customer_9163,West,,Desk,2.0,8946.7,17893.4,Small Business,Debit Card,Marketplace
ORD100949,2025-03-02,Customer_4203,Central,Electronics,Keyboard,1.0,55296.11,55296.11,Consumer,Credit Card,Online
ORD100490,2024-03-12,Customer_3198,South,sports,Desk,12.0,58089.45,697073.4,Small Business,UPI,Online
ORD101369,2025-01-15,Customer_7590,East,Electronics,Monitor,11.0,60251.49,662766.39,Corporate,Credit Card,Store
ORD101147,2024-01-03,Customer_2354,South,Clothing,Backpack,,40756.49,163025.96,Corporate, Net Banking,Online
ORD100706,2025-09-29,Customer_9775,South,Grocery,Laptop,3.0,11169.72,33509.16,Consumer,Credit Card,Online
ORD101727,2025-02-14,Customer_6234,North,Sports,Monitor,9.0,95636.38,860727.42,Consumer,Debit Card,Online
ORD101702,2024-03-20,Customer_8157,East,Sports,Headphones,7.0,15465.32,108257.24,Small Business,Credit Card,Online
,2025-03-05,Customer_9921,Central,Sports,Laptop,9.0,93067.62,837608.58,Corporate,Debit Card,ONLINE
ORD101600,2025-11-22,Customer_7990,South,Grocery,Mobile,5.0,67197.06,335985.3,Consumer,Debit Card,Marketplace
ORD101539,2024-08-21,Customer_2978,Central,Beauty,Shirt,7.0,5314.64,37202.48,Small Business,UPI,Online
ORD101406,2025-08-24,Customer_5247,East,Beauty,Keyboard,,666.01,6660.1,Small Business,UPI,Store
ORD101651,2025-09-13,Customer_5366,North,Sports,Headphones,,99498.64,596991.84,Small Business,UPI,Store
ORD100328,2024-06-10,Customer_2946,West, Grocery,Shirt,10.0,82701.2,827012.0,Consumer ,Net Banking,Marketplace
ORD100443,2025-03-16,Customer_3249,West,Sports,Monitor,2.0,53582.27,107164.54,Corporate,Credit Card,Online
ORD100775,2024-03-18,Customer_9584, West,Clothing,Monitor,4.0,75891.77,303567.08,Small Business,Credit Card,Marketplace
ORD101088,2024-02-25,Customer_6993,Central,Grocery, Monitor,12.0,21922.47,263069.64,Corporate,Cash,Marketplace
ORD101221,2024-08-20,Customer_9447,West,Electronics,Shoes,13.0,15516.72,201717.36,Consumer,Credit Card,Marketplace
ORD101636,2025-08-04,,North,Grocery,Monitor,4.0,35491.35,141965.4,Small Business,Net Banking,Online
ORD100178,2025-07-06,Customer_2988,North,Electronics,Mobile,7.0,48491.4,339439.8,Corporate,Credit Card,Marketplace
ORD101323,2025-03-27,Customer_5059,Central,Clothing,Desk,1.0,58340.14,58340.14,Small Business,Debit Card,Store
ORD100705,2024-05-10,Customer_2514,North,Sports,,11.0,4469.19,49161.09,Consumer,Cash,Marketplace
ORD100087,2025-10-12,Customer_4060,North,Grocery,Monitor,10.0,13220.38,132203.8,Small Business,UPI,Store
ORD101884,,Customer_3428,Central,Electronics,Monitor,8.0,43110.97,344887.76,Corporate,UPI,Store
ORD101530,2024-04-11,Customer_3230,West,Clothing,Chair,3.0,64806.55,194419.65,Consumer,Debit Card,Online
ORD100458,2025-09-27,Customer_1084,East,Furniture,Desk,2.0,72479.23,144958.46,Consumer,Net Banking,Marketplace
ORD101829,2025-01-07,Customer_5315,East,Electronics,Headphones,7.0,14302.83,100119.81,Corporate,Credit Card,Store
ORD100055,2025-07-19,Customer_8840,South,Electronics,Backpack,5.0,77108.33,385541.65,Consumer,Credit Card,Marketplace
ORD101502,2025-03-12,Customer_2524,East,Electronics,Backpack,1.0,25497.72,25497.72,Small Business,UPI,Store
ORD100644,2025-05-11,Customer_2653,West,Clothing,Mobile,3.0,94288.83,282866.49,Corporate,Credit Card,Marketplace
ORD100678,2025-12-13,Customer_6222,East,Grocery,Monitor,3.0,55006.64,165019.92,Consumer,UPI,MARKETPLACE
ORD100222,2024-08-18,Customer_5105,West,Clothing,Monitor,14.0,39611.97,554567.58,,Net Banking,Online
ORD100114,2025-02-09,,,Beauty,Laptop,12.0,79700.1,956401.2,Small Business,Net Banking,Online
ORD100983,2025-08-31,Customer_1440,Central,Beauty,Shoes,2.0,82055.71,164111.42,Consumer,Cash,Marketplace
ORD101229,2024-06-19,Customer_8511,West,,Chair,5.0,69518.75,347593.75,Consumer,Debit Card,Store
ORD101000,2024-07-21,Customer_8851,Central,Sports,,10.0,68717.41,687174.1,Consumer,UPI,Store
ORD100175,2024-06-05,Customer_6922,Central,Grocery,Headphones,12.0,62567.94,750815.28,Small Business,Cash,Store
ORD100782,2024-11-04,,Central,Clothing,,,38599.05,231594.3,Small Business,Credit Card,Marketplace
ORD100590,2024-05-30,Customer_4570,North,Sports,Shirt,4.0,78291.33,313165.32,Consumer,Debit Card,Store
ORD101560,2024-04-08,Customer_1802,North,Furniture,Shoes,3.0,26740.85,80222.55,Consumer,,Store
ORD100019,2025-06-01,Customer_5772,East,Electronics,Headphones,3.0,33467.49,100402.47,Corporate, Credit Card, Store
ORD100424,2025-10-14,Customer_2996,Central,Electronics,Desk,6.0,64695.93,388175.58,Consumer,,Marketplace
ORD101344,2024-12-12,Customer_9655,West,Beauty,Monitor,11.0,3894.36,42837.96,Consumer,Net Banking,Store
ORD100286,2025-07-17,Customer_4110,South,Grocery,Headphones,5.0,22547.65,112738.25,Corporate,UPI,Store
ORD101584,2024-06-07,Customer_2056,central,Sports,Laptop,13.0,66334.43,862347.59,Consumer,Net Banking,Online
ORD100429,2025-12-23,Customer_3399,North,Sports,Backpack,8.0,,445664.32,Consumer,Net Banking,Store
ORD101510,2024-11-25,Customer_2565,West,Electronics,Backpack,14.0,47593.12,666303.68,Consumer,UPI,Online
ORD101319,2025-10-04,Customer_6759,West,Grocery ,Shirt,8.0,23580.22,188641.76,Corporate,Credit Card,Store
ORD100670,2025-07-09,Customer_1998,Central,Beauty,Monitor,5.0,38820.76,194103.8,Corporate,Net Banking,Marketplace
ORD100032,2024-01-07,Customer_9312,West,Sports,Shirt,10.0,90879.26,908792.6,Small Business,Debit Card,Marketplace
ORD100941,2024-06-04,Customer_7899,Central,Electronics,Headphones,14.0,12712.75,177978.5,consumer,Debit Card,Store
ORD100723,2024-12-01,Customer_8846,South,Grocery,Chair,3.0,54447.26,163341.78,Consumer,Net Banking,ONLINE
ORD100995,2024-08-27,Customer_3525,East,clothing,Shirt,1.0,32368.82,32368.82,,UPI,Store
ORD100215,2025-10-27,Customer_3653,South,Sports,Monitor,9.0,73561.49,662053.41,Consumer,Debit Card,Store
ORD100814,2025-05-10,Customer_5135,West,Sports,Shirt,12.0,52077.63,624931.56,Small Business,UPI,Online
ORD100327,2025-06-27,Customer_5582,North,Grocery,Desk,12.0,94093.45,1129121.4,Consumer,Debit Card,Store
ORD100561,2024-10-20,Customer_2011,Central,Furniture,Monitor,1.0,82537.56,82537.56,Consumer,Cash,Online
ORD101113,2025-07-18,Customer_7116,Central,Grocery,Chair,5.0,57377.6,286888.0, Corporate,UPI,Online
ORD100701,2025-11-26,Customer_6411,South,Grocery,Shoes,4.0,92037.69,368150.76,Small Business,Net Banking,Marketplace
ORD101579,2024-12-26,Customer_7098,Central,Grocery,Mobile,5.0,73928.75,369643.75,Small Business,Credit Card,Marketplace
ORD101190,2025-06-22,Customer_6747,South,Grocery,Shoes,8.0,25891.51,207132.08,Small Business,Credit Card,Store
ORD100342,2025-08-15,Customer_1637,West,Sports,Shirt,9.0,76542.57,688883.13,Small Business,Debit Card,Store
ORD100630,2025-03-29,Customer_4762,North,Clothing,Desk,12.0,26675.33,320103.96,Consumer,UPI,Marketplace
ORD100148,2024-09-14,Customer_4048,Central,Grocery,Headphones,1.0,48287.4,48287.4,Corporate,DEBIT CARD,Store
ORD101310,2024-07-13,Customer_3480,North,Clothing,Shirt,,16916.86,135334.88,Corporate,Credit Card,Store
ORD100361,2025-11-18,Customer_5911,Central,Grocery, Laptop,3.0,1565.24,4695.72,Consumer,Debit Card,Online
ORD100084,2025-10-25,Customer_8204,Central,Beauty,Keyboard,14.0,84010.72,1176150.08,Consumer,Net Banking,Online
ORD100049,2024-02-14,Customer_1726,South,Sports,Headphones,4.0,84028.14,336112.56,Consumer,UPI,Store
ORD100469,2024-09-11,Customer_4804,Central,Furniture,Desk,7.0,40178.67,281250.69,Small Business,Net Banking ,Store
ORD100156,2025-10-18,Customer_4515,,Electronics,Laptop,8.0,8342.6,66740.8,Small Business,Net Banking,Store
ORD100773,2025-02-10,Customer_9882,Central,Grocery,Chair,1.0,1202.06,1202.06,Consumer,UPI ,Marketplace
ORD101240,2024-05-29,Customer_5646,North,Grocery,Desk,9.0,38800.52,349204.68,Consumer,Debit Card,Store
ORD101201,2025-09-30,Customer_3221,West,Grocery,Keyboard,12.0,87172.61,1046071.32,Consumer ,CREDIT CARD,Store
ORD101403,2025-12-14,Customer_6680,North,Clothing, Keyboard,10.0,34244.06,342440.6,Small Business ,Cash,Online
ORD101203,2025-02-11,Customer_1971,,Furniture,Headphones,6.0,66562.68,399376.08,Consumer,Credit Card,Store
ORD101631,2024-12-15,Customer_6636,North,Clothing,Headphones,9.0,23102.07,207918.63,Consumer,Credit Card,Online
ORD100501,2024-09-24,,South,Beauty,Shirt,10.0,98125.51,,Corporate,Debit Card,Marketplace 
ORD101765,2025-08-01,Customer_6600,Central,BEAUTY,Backpack,1.0,4635.79,4635.79,Small Business,Cash,Store
ORD100180,2024-01-01,Customer_3275,North,Sports, Desk,4.0,55344.85,221379.4,Consumer,Cash,Online
ORD101048,2025-06-15,Customer_6706,WEST,Clothing,Monitor,12.0,21631.43,259577.16,Small Business ,Debit Card,Marketplace
ORD101756,2024-03-18,Customer_8393,West,Electronics,Keyboard,12.0,9595.8,115149.6,Consumer,Net Banking,Store
ORD100951,2025-09-02,Customer_2752,North,Furniture,Mobile,2.0,34431.95,68863.9,,Cash,Store
ORD101317,2025-10-05,Customer_3017,East,Furniture,Shirt,7.0,,355557.23,,Cash,Marketplace
ORD101620,2025-02-14,Customer_7868,West,Grocery,Shoes,1.0,64317.61,64317.61,Consumer,,Marketplace
ORD100529,2025-03-17,Customer_4871,Central,Clothing,Headphones,13.0,,1135502.29,Small Business,Debit Card,Marketplace
ORD100347,,Customer_8487,West,Clothing,Monitor,8.0,31787.85,254302.8,Corporate,Cash,Store
ORD101388,2024-04-29,Customer_1948,West,,Backpack,14.0,87217.63,1221046.82,Small Business,Cash,Online
ORD100981,2025-04-06,Customer_9939,Central,Grocery,Backpack,6.0,36432.94,218597.64,,Cash,Store
ORD101051,2024-10-11,Customer_8178,east,Clothing,Headphones,6.0,76339.21,458035.26,Consumer,Cash,Online
ORD101576,2024-10-21,Customer_3141,Central,Clothing,Headphones,7.0,43607.21,305250.47,Consumer,Net Banking,
ORD101442,2024-02-21,Customer_3458,West,Furniture,Shoes,3.0,84238.85,252716.55,Corporate,Credit Card,Online
ORD100602,2025-12-14,Customer_7698,Central,BEAUTY,Monitor ,4.0,72459.32,289837.28,Small Business,UPI,Store
ORD101282,2024-07-22,Customer_8291,West,Electronics,Laptop,14.0,97747.47,1368464.58,Consumer,Net Banking,Online
ORD100244,2025-11-16,Customer_5745,North,Beauty,Headphones,4.0,40561.58,162246.32,Corporate,Debit Card,Store
ORD101337,2025-06-27,Customer_4921,North,Grocery,Monitor,1.0,71117.38,71117.38,Small Business,Credit Card,Online
ORD101068,2025-12-11,Customer_8570,South,Electronics,Headphones,9.0,41334.84,372013.56,Small Business,upi,Online
ORD101476,2024-02-23,Customer_7033, North,Sports,Chair,5.0,59389.23,,Small Business,Net Banking,Marketplace
ORD100313,2024-06-07,,South,Electronics,Shirt,7.0,,674368.45,Small Business,Net Banking,Store
ORD100436,2024-06-01,Customer_5201,West,Beauty,Chair,1.0,76688.95,76688.95,Small Business,Net Banking,Store
ORD101899,2025-06-23,Customer_7602,Central,Electronics,Headphones,4.0,78121.49,312485.96,Small Business,Cash,Marketplace
ORD101329,,Customer_5942,North,Sports,Laptop,13.0,73484.33,955296.29,Small Business,Net Banking,Store
ORD100309,2025-12-14,Customer_1133,Central,Sports,Chair,4.0,18916.07,75664.28,Small Business,UPI,Online
ORD100431,2025-07-28,Customer_1689,Central,Beauty,Backpack,1.0,30275.84,30275.84,Consumer,Credit Card,Store
ORD100661,2025-01-27,Customer_6253,Central,Beauty,Headphones,10.0,44382.98,443829.8,Consumer,Credit Card,Store
ORD100371,2024-04-12,Customer_5350,West,Clothing,Shirt,6.0,81395.25,488371.5,Consumer,Cash,Online
ORD100567,2024-11-25,Customer_3695,Central,Grocery,Shoes,7.0,8088.54,56619.78,Corporate,Debit Card,Online
ORD100980,2025-02-22,Customer_4273,Central,Sports,Backpack,7.0,3435.02,24045.14,Small Business,,Store
ORD100182,2024-11-27,Customer_9094,North,,Shirt,4.0,78404.87,313619.48,Corporate,Debit Card,Store
ORD101363,2025-11-19,Customer_7520,North,Electronics,Desk,11.0,91881.6,1010697.6,Corporate,Debit Card,Store
ORD100622,2025-04-12,Customer_1056,Central,Grocery,Mobile,3.0,62966.95,188900.85,Corporate,Cash,Online
ORD100819,2024-11-26,Customer_7112,South,Beauty,Backpack,6.0,37205.06,223230.36,Consumer,Credit Card,Store
ORD101193,2024-05-27,Customer_9827,West,Beauty,Laptop,14.0,71871.08,1006195.12,Corporate,Cash,Marketplace
ORD100953,2024-08-19,Customer_5991,Central,Clothing,Shoes ,8.0,39133.76,313070.08,Small Business,Debit Card,Online
ORD101422,2025-01-06,Customer_9368,West,Sports,Desk,14.0,69805.85,977281.9,Small Business,UPI,Store
ORD101841,2024-03-08,Customer_7342,South,Sports, Monitor,13.0,38785.0,504205.0,Consumer,UPI,Marketplace
ORD100923,2024-10-18,Customer_7779,Central,Furniture,Monitor,12.0,21687.44,260249.28,Consumer,Debit Card,Store
ORD101074,2024-02-07,Customer_7481,North,Electronics,Monitor,13.0,96627.72,1256160.36,Small Business,Cash,Store 
ORD100297,2025-05-07,Customer_9281,West,,Monitor,13.0,97312.47,1265062.11,Consumer,Credit Card,Store
ORD100967,2024-07-31,Customer_6147,South,,Keyboard,5.0,64303.2,321516.0,Consumer,Debit Card,Store
ORD100462,2024-06-30,Customer_8822,Central,Clothing,Chair,1.0,60361.62,60361.62,Small Business,Net Banking,Marketplace
ORD101303,2025-05-23,Customer_2120,,Grocery,Mobile,1.0,15243.27,15243.27,Small Business,Credit Card,Marketplace
ORD101177,2025-01-30,Customer_6711,East,Grocery,Laptop,5.0,53206.79,266033.95,Consumer,Net Banking,Marketplace
ORD100378,2024-12-23,Customer_3421,West,Electronics,Shoes,1.0,54986.48,54986.48,Small Business,Credit Card, Online
ORD100799,2025-05-16,Customer_9673,South,Grocery,Headphones,12.0,22621.33,271455.96,,Credit Card,Marketplace
ORD101103,2025-12-16,Customer_3826,Central,Beauty,Chair,11.0,33107.76,364185.36,Small Business,Credit Card,Store
ORD100106,2024-10-01,Customer_8305,East,Sports,Shirt,5.0,54368.96,271844.8,Consumer,Credit Card,Online
ORD100127,2025-02-12,Customer_2101,EAST,Sports,Shoes,8.0,65186.79,521494.32,Small Business,Debit Card,Store
ORD100365,2024-11-19,Customer_6427,South,Sports,Monitor,9.0,75958.5,683626.5,Corporate,Net Banking,marketplace
ORD100839,2024-12-14,Customer_2562,West,Beauty,Headphones,,58622.43,527601.87,Corporate,UPI,Store
ORD100356,2024-11-17,,Central,Electronics,Desk,4.0,38103.93,152415.72,Small Business,Net Banking,Marketplace
ORD101617,2024-05-26,Customer_5583,North,Furniture, Desk,11.0,52773.79,580511.69,Consumer,UPI,Marketplace
ORD100683,2024-01-07,Customer_7167,North,Furniture,Desk,1.0,51514.29,51514.29,Small Business,Debit Card,Store
ORD100813,2025-07-05,Customer_9625,South,Electronics,Mobile,9.0,82530.55,742774.95,Consumer,Debit Card,Store
ORD101681,2024-12-01,Customer_4300,East,Electronics,Shoes,14.0,78156.75,1094194.5,Consumer,,Online
ORD100210,2024-07-24,Customer_3034,South,Clothing,Headphones,14.0,17501.91,245026.74,Corporate,UPI,Online
ORD101493,2025-11-05,Customer_2703,South,Electronics,Headphones,14.0,93638.48,1310938.72,Corporate,Net Banking ,Marketplace
ORD100141,2025-09-02,Customer_7012,East,Beauty,Shoes,9.0,90791.08,817119.72,Small Business,UPI,Store
ORD100094,2024-10-03,Customer_7955,West,Furniture,Backpack,2.0,96455.6,192911.2,Small Business,Credit Card,Marketplace
ORD101340,2024-06-17,Customer_2847,West,Grocery,Mobile,6.0,59342.15,356052.9,Consumer,Cash,Store
ORD101798,2025-01-28,Customer_8005,Central,Sports,Monitor,7.0,54292.85,380049.95,Small Business,Cash,Marketplace
ORD101575,2024-02-22,Customer_4641,Central,Electronics,Shirt,10.0,18255.75,182557.5,Corporate,Cash,Online
ORD101182,2024-02-07,Customer_4438,East,Electronics,Shirt,,4580.87,18323.48,Small Business,Cash,Marketplace
ORD101394,2024-04-28,Customer_1901,East,Beauty,Mobile,11.0,73331.81,806649.91,Corporate,Cash,Marketplace
ORD101816,2024-03-27,Customer_2493,Central,Sports,Shirt,14.0,17291.71,242083.94,Small Business,Net Banking,Marketplace 
ORD100712,2025-11-09,Customer_2192,North,Furniture,Laptop,3.0,16452.01,49356.03,Corporate,Net Banking,Store
ORD101794,2024-04-02,Customer_3516,North,Clothing,Desk,10.0,,999544.4,Corporate,Cash,ONLINE
,2024-08-09,Customer_3526,North,Beauty,Monitor,8.0,,630340.24,Corporate,Credit Card,Online
ORD100860,2024-01-18,Customer_4939,North,Sports,Desk,12.0,22599.85,271198.2,Small Business,Cash,Store
ORD100011,2024-03-30,Customer_2029,East,Furniture,Shoes,7.0,54423.51,380964.57,Corporate,Cash,Online
ORD101695,2024-12-28,Customer_7481,South,Sports,Backpack,5.0,80846.72,404233.6,Consumer,UPI,Online
ORD101428,2025-01-02,Customer_3577,South,Beauty,Shoes,6.0,84223.24,505339.44,Corporate,UPI,Store
ORD100283,2024-09-12,Customer_3616,West,Electronics,Headphones,1.0,23189.98,23189.98,Small Business,credit card,Marketplace
ORD100811,2024-10-03,Customer_4948,East,Electronics,Shoes,12.0,98198.72,,Small Business,Credit Card,Store
ORD101342,2025-05-08,Customer_9185,North,Clothing,Keyboard,10.0,35410.73,354107.3,Small Business,Credit Card,Store
ORD100292,2024-04-05,Customer_6055,South,Grocery,Mobile,1.0,39798.16,39798.16,Corporate,UPI,Store 
ORD100755,2024-08-11,Customer_4214,East,Electronics,Laptop,6.0,81194.05,487164.3,Corporate,Credit Card,Online
,2025-07-26,Customer_7948,West,Furniture,Headphones,3.0,26658.53,79975.59,Consumer,,Store
ORD100944,2024-11-07,Customer_2260,Central,Grocery ,Shoes,13.0,25623.79,333109.27,Consumer,Credit Card,Store
ORD100862,2024-10-28,Customer_9856,East,Grocery,,10.0,39943.72,399437.2,Small Business,Credit Card,Store
ORD100130,2024-05-21,,North,Beauty,Shoes,3.0,,130144.05, Small Business,UPI,Online
ORD101176,2025-01-25,Customer_5305,West,Sports,Keyboard,8.0,81838.85,654710.8,Corporate,Credit Card,Online
ORD100324,2025-08-21,,West,Clothing,Keyboard,10.0,79571.49,795714.9,Small Business,Net Banking,Online
ORD101091,2025-01-05,,East,Clothing,Keyboard,8.0,26405.25,211242.0,Small Business,Credit Card,Marketplace
ORD100844,,Customer_8790,East,Furniture,Backpack,6.0,5708.0,34248.0,Consumer,Net Banking,Store
ORD100964,2024-03-02,Customer_6253,Central,Clothing,Shirt,1.0,75772.44,75772.44,Corporate,,Store
ORD101865,2025-12-26,Customer_8133,South,Electronics,Keyboard,14.0,67747.53,948465.42,Consumer,Cash,Marketplace
ORD100866,2024-09-06,Customer_2284,South,Grocery,Shoes,2.0,28346.29,56692.58,,UPI,Store
ORD100922,2025-08-10,Customer_5781,Central,Clothing,Desk,6.0,66452.37,398714.22,Corporate,Cash,Marketplace
ORD100696,2025-05-12,Customer_3196,West,Beauty,Headphones,9.0,32289.33,290603.97,Small Business,,Store
ORD100216,2025-01-17,Customer_6286,East,Sports,Keyboard,7.0,76795.62,537569.34,Corporate,Net Banking,Store
ORD101781,2024-02-27,Customer_6424,West,Grocery,Desk,12.0,19192.76,230313.12,Small Business,Cash,Store
ORD101262,2025-04-15,Customer_2529,Central,Electronics,desk,3.0,4573.37,13720.11,Consumer,Net Banking,Store
ORD100159,2024-10-27,Customer_4279,West,Electronics,Backpack,3.0,32277.26,96831.78,Consumer,UPI, Marketplace
ORD101059,2024-12-22,Customer_6620,Central,Furniture,desk,14.0,65111.78,911564.92,Corporate,Cash,Online
ORD100989,2025-12-24,Customer_7703,East,Furniture,Keyboard,11.0,73999.06,813989.66,Consumer,Cash,Marketplace
ORD100842,2025-12-19,Customer_4764,North,Beauty,Monitor,1.0,92968.73,92968.73,Corporate,Cash,Marketplace
ORD100635,2025-04-01,Customer_5516,,Beauty,Chair,10.0,65205.89,652058.9,Small Business,UPI,Store
ORD100517,2024-07-13,Customer_5064,East,Grocery,Shoes,12.0,16014.47,192173.64,Consumer,UPI,Store
ORD101429,2024-03-03,Customer_5179,Central,Electronics,Laptop,7.0,24298.9,170092.3,Small Business,Credit Card,Online
ORD101748,2024-04-15,Customer_7204,South,Grocery,Mobile,12.0,29639.9,355678.8,Small Business,Net Banking,Store
,2025-02-28,Customer_2130,North,grocery,Laptop,6.0,22158.18,132949.08,Consumer,Debit Card,Store
ORD100196,2025-06-29,Customer_2208,Central,Furniture,Backpack,12.0,43422.17,521066.04,Small Business,Debit Card,Online
ORD101784,2024-03-16,Customer_7705,Central,Clothing,Monitor,9.0,64099.5,576895.5,Consumer,UPI,Marketplace
ORD100870,2025-01-12,Customer_2600,South,Grocery,,9.0,27633.67,248703.03,Consumer,UPI,Marketplace
ORD100411,2024-09-27,Customer_5038,West,Furniture,Shoes,12.0,18604.32,223251.84,,,Store
ORD100097,2025-07-24,Customer_3956,South,Sports,Keyboard,4.0,31264.0,125056.0,Small Business,Debit Card,Store
ORD101001,2025-03-11,Customer_7566,East,Beauty,Keyboard,3.0,9393.75,28181.25,Small Business,Debit Card,Marketplace
